"dcg_vo_set_01"
{
"DCG_VO_vanessa_buying_time"	"피어폰트랑은 의견이 자주 엇갈려. 그래도 얼굴없는 전사를 화나게 하면 위험하다는 걸 알아차렸으니 현명했다고 봐. 난 클라스주림 조약에는 별로 관심이 없거든. 시간술은 엄청 재미있었지. 또 재밌는 게 뭔지 알아? 네가 살아온 연대표가 없어지지 않게 하는 일이야."
"DCG_VO_ogre_bruiser_taunt_generic_05"	"적에게 우리 힘 보여준다!"
"DCG_VO_ogre_bruiser_taunt_generic_06"	"모두 태운다!"
"DCG_VO_ogre_bruiser_taunt_generic_07"	"놈들 박살 내버려라!"
"DCG_VO_ogre_bruiser_taunt_generic_08"	"우리 이길 거다!"
"DCG_VO_ogre_bruiser_taunt_generic_09"	"놈들 우리 못 막는다!"
"DCG_VO_ogre_bruiser_taunt_generic_10"	"싸우러 간다!"
"DCG_VO_ogre_bruiser_potential_kill_01"	"잡았다."
"DCG_VO_ogre_bruiser_potential_kill_02"	"너 죽었다."
"DCG_VO_ogre_bruiser_potential_kill_03"	"네 시체 먹을 거다..."
"DCG_VO_ogre_bruiser_potential_kill_04"	"못 도망간다."
"DCG_VO_ogre_bruiser_potential_kill_05"	"너 이제 죽었다."
"DCG_VO_ogre_bruiser_potential_save_01"	"하!"
"DCG_VO_ogre_bruiser_potential_save_02"	"어딜 감히."
"DCG_VO_ogre_bruiser_potential_save_03"	"여기서 안 죽을 거다..."
"DCG_VO_ogre_bruiser_potential_save_04"	"너 나 못 죽인다."
"DCG_VO_ogre_bruiser_potential_save_05"	"너 나보다 약하다."
"DCG_VO_ogre_bruiser_permanent_armor_01"	"내 피부 튼튼하다."
"DCG_VO_ogre_bruiser_permanent_armor_02"	"찌르려는 놈들 구경할 거다."
"DCG_VO_ogre_bruiser_permanent_armor_03"	"날 아프게 할 수는 없지."
"DCG_VO_ogre_bruiser_permanent_armor_04"	"크립 몇 놈 정도는 신경도 안 쓴다..."
"DCG_VO_ogre_bruiser_permanent_armor_05"	"난 전쟁을 위해 태어났다."
"DCG_VO_ogre_bruiser_permanent_attack_01"	"나 더 세졌다."
"DCG_VO_ogre_bruiser_permanent_attack_02"	"나보다 센 놈 없다."
"DCG_VO_ogre_bruiser_permanent_attack_03"	"지금 제일 세졌다."
"DCG_VO_ogre_bruiser_permanent_attack_04"	"나 세진 기분이다."
"DCG_VO_ogre_bruiser_permanent_attack_05"	"힘!"
"DCG_VO_ogre_bruiser_permanent_health_01"	"날 죽이려면 용 좀 써야 할 거다."
"DCG_VO_ogre_bruiser_permanent_health_02"	"나 끝까지 버틸 거다."
"DCG_VO_ogre_bruiser_permanent_health_03"	"절대로 쓰러지지 않는다!"
"DCG_VO_ogre_bruiser_permanent_health_04"	"누구도 나 못 죽인다!"
"DCG_VO_ogre_bruiser_permanent_health_05"	"체력 지키는 거 중요하다. 그래야 더 많이 죽일 수 있다."
"DCG_VO_ogre_bruiser_cast_spell_01"	"나 오거 마법 좀 안다..."
"DCG_VO_ogre_bruiser_cast_spell_02"	"무너트려라!"
"DCG_VO_ogre_bruiser_cast_spell_03"	"아닐 텐데!"
"DCG_VO_ogre_bruiser_cast_spell_04"	"다 보인다!"
"DCG_VO_ogre_bruiser_cast_spell_05"	"한 놈도 그냥 보내지 않는다."
"DCG_VO_ogre_bruiser_cast_spell_06"	"이게 쉬워 보이지?"
"DCG_VO_ogre_bruiser_cast_spell_07"	"나 친구 많다..."
"DCG_VO_ogre_bruiser_cast_spell_08"	"이게 먹히면 좋겠다..."
"DCG_VO_ogre_bruiser_cast_spell_09"	"이러면 재밌겠다..."
"DCG_VO_ogre_bruiser_cast_spell_10"	"이걸 나무처럼 휘두를 거다."
"DCG_VO_ogre_bruiser_buff_ally_01"	"제대로 싸우는 법을 가르쳐주지..."
"DCG_VO_ogre_bruiser_buff_ally_02"	"넌 이제 내 친구야."
"DCG_VO_ogre_bruiser_buff_ally_03"	"친구라면 서로 살인을 도와주는 법."
"DCG_VO_ogre_bruiser_buff_ally_04"	"내가 뒤를 봐 주지."
"DCG_VO_ogre_bruiser_buff_ally_05"	"내가 함께야."
"DCG_VO_ogre_bruiser_buff_ally_06"	"함께라면 이길 수 있어."
"DCG_VO_ogre_bruiser_buff_ally_07"	"난 팀 먹는 게 좋더라."
"DCG_VO_ogre_bruiser_buff_ally_08"	"이게 도움이 될 거야."
"DCG_VO_ogre_bruiser_buff_ally_09"	"이거 받아, 친구."
"DCG_VO_ogre_bruiser_buff_ally_10"	"친구 좋다는 게 뭐겠어?"
"DCG_VO_ogre_bruiser_debuff_enemy_01"	"사지를 부러뜨려주지..."
"DCG_VO_ogre_bruiser_debuff_enemy_02"	"오래 버티지 못 할걸..."
"DCG_VO_ogre_bruiser_debuff_enemy_03"	"얼마나 버티는지 보자..."
"DCG_VO_ogre_bruiser_debuff_enemy_04"	"재미있게 좀 해봐, 멍청아..."
"DCG_VO_ogre_bruiser_debuff_enemy_05"	"살아보겠다고 용 쓰는 게 웃겨."
"DCG_VO_ogre_bruiser_debuff_enemy_06"	"행운을 빌어."
"DCG_VO_ogre_bruiser_debuff_enemy_07"	"딱하다."
"DCG_VO_ogre_bruiser_debuff_enemy_08"	"전투 실력은 없지만, 맛은 있어야 할 텐데."
"DCG_VO_ogre_bruiser_debuff_enemy_09"	"넌 살아남을 수 없어."
"DCG_VO_ogre_bruiser_debuff_enemy_10"	"꿈틀거리는 거 구경하니까 재미있다.."
"DCG_VO_ogre_bruiser_single_target_damage_01"	"팔을 다 뜯어주마..."
"DCG_VO_ogre_bruiser_single_target_damage_02"	"널 몽둥이로 쓸 거야."
"DCG_VO_ogre_bruiser_single_target_damage_03"	"넌 죽은 목숨이야."
"DCG_VO_ogre_bruiser_single_target_damage_04"	"내가 죽일 수 없는 놈은 없어."
"DCG_VO_ogre_bruiser_single_target_damage_05"	"뼈를 갈아 먼지로 만들어 줄게."
"DCG_VO_ogre_bruiser_single_target_damage_06"	"네 시체로 밥상을 차릴 거야."
"DCG_VO_ogre_bruiser_single_target_damage_07"	"내가 제일 세다!"
"DCG_VO_ogre_bruiser_single_target_damage_08"	"해골을 부숴주마."
"DCG_VO_ogre_bruiser_single_target_damage_09"	"맨손으로 죽여주지!"
"DCG_VO_ogre_bruiser_single_target_damage_10"	"잘 싸우길 바랄게..."
"DCG_VO_ogre_bruiser_multi_damage_small_01"	"고작 이 정도 실력으로 덤빈 거야?"
"DCG_VO_ogre_bruiser_multi_damage_small_02"	"애처로운 군대로군."
"DCG_VO_ogre_bruiser_multi_damage_small_03"	"전부 다 박살 내주마!"
"DCG_VO_ogre_bruiser_multi_damage_small_04"	"이거 난장판이 되겠어..."
"DCG_VO_ogre_bruiser_multi_damage_small_05"	"이제 좀 재미있을 것 같네..."
"DCG_VO_ogre_bruiser_multi_damage_small_06"	"네 놈들 정도로는 날 막을 수 없어..."
"DCG_VO_ogre_bruiser_multi_damage_small_07"	"술집에서 싸웠던 게 이보다 격렬하겠어..."
"DCG_VO_ogre_bruiser_multi_damage_small_08"	"겁쟁이들아, 덤벼라!"
"DCG_VO_ogre_bruiser_multi_damage_small_09"	"오래 걸리지 않겠군..."
"DCG_VO_ogre_bruiser_multi_damage_small_10"	"별 볼일 없는 크립 주제에..."
"DCG_VO_ogre_bruiser_multi_damage_large_01"	"덤벼!"
"DCG_VO_ogre_bruiser_multi_damage_large_02"	"전부 상대해주마!"
"DCG_VO_ogre_bruiser_multi_damage_large_03"	"내가 전부 죽여버릴 거야!"
"DCG_VO_ogre_bruiser_multi_damage_large_04"	"너흰 다 죽을 거다!"
"DCG_VO_ogre_bruiser_multi_damage_large_05"	"전부 다 박살 내주마!"
"DCG_VO_ogre_bruiser_multi_damage_large_06"	"한 놈도 살려두지 마라!"
"DCG_VO_ogre_bruiser_multi_damage_large_07"	"누구도 달아날 수 없다!"
"DCG_VO_ogre_bruiser_multi_damage_large_08"	"누구도 살아남을 수 없다!"
"DCG_VO_ogre_bruiser_multi_damage_large_09"	"<i>포효</i>"
"DCG_VO_ogre_bruiser_multi_damage_large_10"	"싸우자!"
"DCG_VO_ogre_bruiser_pleased_01"	"생각보다는 쉽네."
"DCG_VO_ogre_bruiser_pleased_02"	"알아서 승리를 안겨 주네..."
"DCG_VO_ogre_bruiser_pleased_03"	"<i>만족스러운 한숨</i>"
"DCG_VO_ogre_bruiser_pleased_04"	"다 같이 뭉치기 좋은 경험이었어."
"DCG_VO_ogre_bruiser_pleased_05"	"오늘 모두 뭔가를 배운 것 같아."
"DCG_VO_ogre_bruiser_pleased_06"	"전투는 모두를 하나로 만들어준다니까."
"DCG_VO_ogre_bruiser_pleased_07"	"새로운 사람들을 만나서 죽여버리는 게 정말 좋아."
"DCG_VO_ogre_bruiser_pleased_08"	"이보다 좋을 순 없을 것 같아."
"DCG_VO_ogre_bruiser_pleased_09"	"행복해!"
"DCG_VO_ogre_bruiser_pleased_10"	"마음에 들어."
"DCG_VO_ogre_bruiser_concerned_01"	"오... 큰일이네..."
"DCG_VO_ogre_bruiser_concerned_02"	"느낌이 안 좋아..."
"DCG_VO_ogre_bruiser_concerned_03"	"내가 생각한 건 이게 아닌데..."
"DCG_VO_ogre_bruiser_concerned_04"	"왜 죽을 것 같은 느낌이 드냐..."
"DCG_VO_ogre_bruiser_concerned_05"	"우리가 이기는 건 아닌가 보다..."
"DCG_VO_ogre_bruiser_concerned_06"	"새로운 작전이 필요해..."
"DCG_VO_ogre_bruiser_concerned_07"	"적전이 먹히지 않네..."
"DCG_VO_ogre_bruiser_concerned_08"	"적이 너무 많이 남아있어..."
"DCG_VO_ogre_bruiser_concerned_09"	"적은 너무 많은데 돌덩이는 두 개만 쥘 수 있잖아."
"DCG_VO_ogre_bruiser_concerned_10"	"새로운 작전이 필요해..."
"DCG_VO_ogre_bruiser_angry_01"	"붙어보자!"
"DCG_VO_ogre_bruiser_angry_02"	"할 수 있으면 덤벼봐!"
"DCG_VO_ogre_bruiser_angry_03"	"날 화나게 하지 마."
"DCG_VO_ogre_bruiser_angry_04"	"넌 아주 멍청한 실수를 저지른 거야."
"DCG_VO_ogre_bruiser_angry_05"	"그 멍청한 대가리를 부숴주마."
"DCG_VO_ogre_bruiser_angry_06"	"네 뼈를 이쑤시개로 써주지."
"DCG_VO_ogre_bruiser_angry_07"	"누구도 날 막을 수 없다!"
"DCG_VO_ogre_bruiser_angry_08"	"전부 해치워주마!"
"DCG_VO_ogre_bruiser_angry_09"	"내가 제일 세다는 거 보여 준다!"
"DCG_VO_ogre_bruiser_angry_10"	"네가 감히?!"
"DCG_VO_ogre_bruiser_arrogant_01"	"이번엔 제대로 싸워볼 줄 알았는데!"
"DCG_VO_ogre_bruiser_arrogant_02"	"오거보다 강한 것은 없다!"
"DCG_VO_ogre_bruiser_arrogant_03"	"누구도 날 멈출 수 없어!"
"DCG_VO_ogre_bruiser_arrogant_04"	"나처럼 똑똑하면 작전이 필요 없어..."
"DCG_VO_ogre_bruiser_arrogant_05"	"말 다리를 뽑을 힘이 없는 놈들은 작전을 짜야겠지..."
"DCG_VO_ogre_bruiser_arrogant_06"	"돌덩이로 해결할 수 없는 문제가 생기면 작전이 필요하겠지."
"DCG_VO_ogre_bruiser_arrogant_07"	"절대 항복하지 않는다..."
"DCG_VO_ogre_bruiser_arrogant_08"	"겁쟁이나 죽음을 겁내는 거다..."
"DCG_VO_ogre_bruiser_arrogant_09"	"진짜 싸움을 할 줄 알았는데..."
"DCG_VO_ogre_bruiser_arrogant_10"	"너한테 기대 많이 했다..."
"DCG_VO_ogre_bruiser_enigmatic_01"	"해야 할 일을 하겠다."
"DCG_VO_ogre_bruiser_enigmatic_02"	"뭐든지 할 거다."
"DCG_VO_ogre_bruiser_enigmatic_03"	"난 뭐든 박살 낼 수 있다."
"DCG_VO_ogre_bruiser_enigmatic_04"	"난 뭐든 파괴할 수 있다."
"DCG_VO_ogre_bruiser_enigmatic_05"	"적의 방어선을 무너트리겠다."
"DCG_VO_ogre_bruiser_enigmatic_06"	"슬랙스가 날 사랑한다. 그거면 충분하다."
"DCG_VO_ogre_bruiser_enigmatic_07"	"누구와도 맞서겠다..."
"DCG_VO_ogre_bruiser_enigmatic_08"	"난 누구도 두렵지 않다."
"DCG_VO_ogre_bruiser_enigmatic_09"	"이상하다..."
"DCG_VO_ogre_bruiser_enigmatic_10"	"이게 무슨 물건이지..."
"DCG_VO_ogre_bruiser_death_01"	"<i>비명</i>"
"DCG_VO_prowler_shaman_intro"	"마그누스가 그 아이를 데려와 보호해달라고 했지. 이유는 말해주진 않았지만, 그럴 필요도 없었어. 난 그 아이가 누구인지, 커서 무엇이 될지 알았으니까."
"DCG_VO_prowler_shaman_equip_generic_weapon_01"	"위험에도 당당히 맞서리라."
"DCG_VO_prowler_shaman_equip_generic_weapon_02"	"무기가 준비됐다."
"DCG_VO_prowler_shaman_equip_generic_weapon_03"	"난 전투를 위해 이곳에 왔다."
"DCG_VO_prowler_shaman_equip_generic_weapon_04"	"난 아군을 방어하겠다."
"DCG_VO_prowler_shaman_equip_generic_weapon_05"	"배회자가 보호하리라."
"DCG_VO_prowler_shaman_equip_generic_armor_01"	"아군의 곁을 지키겠다."
"DCG_VO_prowler_shaman_equip_generic_armor_02"	"위험을 피해 숨지 않겠다."
"DCG_VO_prowler_shaman_equip_generic_armor_03"	"언제 적이 와도 난 상대할 준비가 되어 있다."
"DCG_VO_prowler_shaman_equip_generic_armor_04"	"난 전투를 피하지 않는다."
"DCG_VO_prowler_shaman_equip_generic_armor_05"	"덤빈다면 맞서야지."
"DCG_VO_prowler_shaman_equip_generic_accessory_01"	"이거 유용하겠군."
"DCG_VO_prowler_shaman_equip_generic_accessory_02"	"이거면 판세가 달라질 거야."
"DCG_VO_prowler_shaman_equip_generic_accessory_03"	"꼭 필요하던 물건이군."
"DCG_VO_prowler_shaman_equip_generic_accessory_04"	"완벽해."
"DCG_VO_prowler_shaman_equip_generic_accessory_05"	"적시를 딱 맞춰 와줬군."
"DCG_VO_prowler_shaman_kill_rival_01"	"여길 떠나라."
"DCG_VO_prowler_shaman_kill_rival_02"	"여긴 네가 있을 곳이 아니다."
"DCG_VO_prowler_shaman_kill_rival_03"	"여긴 나의 숲이다."
"DCG_VO_prowler_shaman_kill_rival_04"	"배회자는 무엇도 두려워하지 않는다..."
"DCG_VO_prowler_shaman_kill_rival_05"	"다음은 누구냐?"
"DCG_VO_prowler_shaman_kill_rival_06"	"잘 싸우는군."
"DCG_VO_prowler_shaman_kill_rival_07"	"넌 강하지만, 나는 더욱 강하다."
"DCG_VO_prowler_shaman_kill_rival_08"	"어림없다."
"DCG_VO_prowler_shaman_kill_rival_09"	"노력은 가상하군."
"DCG_VO_prowler_shaman_kill_rival_10"	"전사라고 할 수도 없군."
"DCG_VO_prowler_shaman_unique_01"	"오랜 친구 곁에서 전투를 치르니 좋군."
"DCG_VO_prowler_shaman_unique_02"	"일렉사는 우리가 잘 보호하고 있어, 마그누스."
"DCG_VO_prowler_shaman_unique_03"	"우리를 믿는 편이 현명할 거야..."
"DCG_VO_prowler_shaman_unique_04"	"으스대는 루프트렐렌도 아군이라니 반갑네."
"DCG_VO_prowler_shaman_unique_05"	"나무정령이여, 누가 우릴 밀어낼 수 있겠나."
"DCG_VO_prowler_shaman_unique_06"	"마그누스, 내 곁에 있게."
"DCG_VO_prowler_shaman_unique_07"	"요술사여, 또 봐서 좋군. 그 어느 때보다 빛나는 모습이야."
"DCG_VO_prowler_shaman_unique_08"	"아군은 내가 보호할 것이다."
"DCG_VO_prowler_shaman_unique_09"	"이 학살전이 피곤하군."
"DCG_VO_prowler_shaman_unique_10"	"자연이 우리의 편이 되리라."
"DCG_VO_prowler_shaman_unique_11"	"여긴 켄타우로스를 환영하지 않아..."
"DCG_VO_prowler_shaman_unique_12"	"네 '성스러운 사냥'은 웃기는 짓이야..."
"DCG_VO_prowler_shaman_unique_13"	"이 숲의 서식자들을 잡아먹게 두지 않겠다."
"DCG_VO_prowler_shaman_unique_14"	"아이야, 내 곁에 있으렴. 내가 보호해주마."
"DCG_VO_prowler_shaman_unique_15"	"릭스를 따라 죽음을 자초하지 말아라."
"DCG_VO_prowler_shaman_unique_16"	"신념도 좋지만, 목숨을 내던지지 말아라, 아이야."
"DCG_VO_prowler_shaman_unique_17"	"릭스가 왜 필요하지?"
"DCG_VO_prowler_shaman_unique_18"	"내가 어떻게 반란을 도울 수 있겠나?"
"DCG_VO_prowler_shaman_unique_19"	"올바른 선택을 했군, 릭스."
"DCG_VO_prowler_shaman_unique_20"	"반란은 어떻게 되고 있지, 릭스?"
"DCG_VO_prowler_shaman_healed_01"	"아아"
"DCG_VO_prowler_shaman_healed_02"	"고맙군"
"DCG_VO_prowler_shaman_healed_03"	"고맙네. "
"DCG_VO_prowler_shaman_healed_04"	"나무랄 데 없는 시기 선정이야..."
"DCG_VO_prowler_shaman_healed_05"	"오늘 도움이 필요한 사람은 나인 듯하군..."
"DCG_VO_prowler_shaman_taunt_generic_01"	"승리할 때가 왔다!"
"DCG_VO_prowler_shaman_taunt_generic_02"	"고대의 요새를 파괴하라!"
"DCG_VO_prowler_shaman_taunt_generic_03"	"고대의 요새는 무너질 것이다!"
"DCG_VO_prowler_shaman_taunt_generic_04"	"우리는 약해지지 않는다!"
"DCG_VO_prowler_shaman_taunt_generic_05"	"끝을 볼 때가 왔다!"
"DCG_VO_prowler_shaman_taunt_generic_06"	"우리는 이 전쟁에서 승리할 수 있다!"
"DCG_VO_prowler_shaman_taunt_generic_07"	"곧 숲이 안전해질 것이다!"
"DCG_VO_prowler_shaman_taunt_generic_08"	"함께 승리하자!"
"DCG_VO_prowler_shaman_taunt_generic_09"	"끝까지 버티면 우리의 승리다!"
"DCG_VO_prowler_shaman_taunt_generic_10"	"우리를 받아들여야 할 것이다!"
"DCG_VO_prowler_shaman_potential_kill_01"	"이제 내 차지다."
"DCG_VO_prowler_shaman_potential_kill_02"	"내게서 도망칠 방법은 없다."
"DCG_VO_prowler_shaman_potential_kill_03"	"넌 날 이길 수 없다."
"DCG_VO_prowler_shaman_potential_kill_04"	"잘 싸운다만 충분하진 않아."
"DCG_VO_prowler_shaman_potential_kill_05"	"가상하지만 헛된 노력이야."
"DCG_VO_prowler_shaman_potential_save_01"	"생각만큼 교활하진 않은 모양이군."
"DCG_VO_prowler_shaman_potential_save_02"	"좋은 시도였다."
"DCG_VO_prowler_shaman_potential_save_03"	"난 아직 죽을 때가 아니다."
"DCG_VO_prowler_shaman_potential_save_04"	"자칫 걱정할 뻔했군..."
"DCG_VO_prowler_shaman_potential_save_05"	"큰일 날뻔했군."
"DCG_VO_prowler_shaman_permanent_armor_01"	"동족을 실망시키지 않겠다."
"DCG_VO_prowler_shaman_permanent_armor_02"	"이게 날 지켜줄 것이다."
"DCG_VO_prowler_shaman_permanent_armor_03"	"난 그렇게 쉽게 물러나지 않는다."
"DCG_VO_prowler_shaman_permanent_armor_04"	"간단하지만 꼭 필요한 마법이었네."
"DCG_VO_prowler_shaman_permanent_armor_05"	"난 살아남아야 해..."
"DCG_VO_prowler_shaman_permanent_attack_01"	"이제 한층 더 강해졌다."
"DCG_VO_prowler_shaman_permanent_attack_02"	"적을 갈가리 찢어 버리겠어."
"DCG_VO_prowler_shaman_permanent_attack_03"	"적을 데려와라."
"DCG_VO_prowler_shaman_permanent_attack_04"	"적에게 배회자의 힘을 보여주지."
"DCG_VO_prowler_shaman_permanent_attack_05"	"전투 준비를 마쳤다."
"DCG_VO_prowler_shaman_permanent_health_01"	"적들이 날 공격하게 둬라."
"DCG_VO_prowler_shaman_permanent_health_02"	"난 사냥당하지 않을 것이다."
"DCG_VO_prowler_shaman_permanent_health_03"	"난 뭐든 견딜 수 있다."
"DCG_VO_prowler_shaman_permanent_health_04"	"이건 적자생존의 싸움이다."
"DCG_VO_prowler_shaman_permanent_health_05"	"내 강인함에는 끝이 없다."
"DCG_VO_prowler_shaman_cast_spell_01"	"사람들을 지킬 수 있다면 뭐든 하겠어."
"DCG_VO_prowler_shaman_cast_spell_02"	"정글이 내게 힘을 주는군..."
"DCG_VO_prowler_shaman_cast_spell_03"	"넌 결코 날 속여넘길 수 없다."
"DCG_VO_prowler_shaman_cast_spell_04"	"난 네 생각보다 교활하다..."
"DCG_VO_prowler_shaman_cast_spell_05"	"내가 이곳을 지배한다."
